entry_id	def_index	variants	mandarin_variants
93958	0	老廉	廉署/廉政公署
93955	0	老襟	连襟/襟兄弟
93962	0	老廟	庙街
93969	0	老朋	老朋友/老友/哥们儿
93975	0	老叔父	元老/前辈/长老
93963	0	老毛	毛泽东
93970	0	老嫖	嫖客/色鬼/好色之徒
93966	0	老泥妹	不良少女/街头少女/问题少女
93971	0	老婆仔	老婆/媳妇/小媳妇/宝贝
93965	0	老懵懂/老懵董	老糊涂
93976	0	老鼠貨	赃物/贼赃
93977	0	老鼠仔	二头肌/肱二头肌
93985	1	老友記	老朋友/老友
93986	0	老友鬼鬼	老铁/铁哥们儿/死党
93980	0	老屈	诬陷/冤枉/诬告
93981	0	老旺	旺角
93987	1	老爺車	老式车/古董车
93988	0	老嘢	老家伙/老东西/老鬼
93997	0	露三點	全裸
93989	0	老而不	老不死/老东西
94000	0	綠衣	警察/警员/警官
93998	0	綠豆仔	利眠宁
94002	1	六國大封相	乱成一团/一团糟/混乱不堪
93990	0	路邊雞	站街女/街头妓女
94016	0	碌ling	打保龄球
94012	0	碌葛	傻瓜/笨蛋/白痴
94013	0	碌蔗	傻瓜/笨蛋/蠢货
94022	0	亂講	胡说/乱说/瞎说
94006	0	龍頭大佬	帮派老大/帮派头目
94009	0	籠裏雞作反	窝里斗/内讧/内斗
94021	0	亂咁舂	乱搞/瞎搞/乱来/瞎折腾
94020	0	亂打亂撞	瞎碰/瞎撞/乱碰乱撞
94019	0	窿窿罅罅	犄角旮旯/角角落落/每个角落
94023	0	亂過亂葬崗	乱得像乱葬岗/乱七八糟/一团糟
94030	0	攣弮蝦米/攣弓蝦米	弯曲/佝偻
94026	0	亂嚟	乱来/胡来/瞎搞
94027	0	亂籠/亂龍	乱套/搞砸/一团糟
94024	0	亂過亂世佳人	乱成一团/乱七八糟/混乱不堪
94031	0	媽叉	骂/咒骂/责骂
94028	0	亂晒籠/亂晒龍	乱成一团/乱七八糟/混乱不堪
94032	0	媽媽聲	骂骂咧咧/骂人/爆粗口
94025	0	亂撞一通	乱撞/瞎撞/乱闯
94033	0	媽媽生	妈妈桑/妈咪
94048	0	馬交	澳门
94054	0	馬騮屎忽	猴屁股
94035	0	孖吉	十四K
94046	0	麻甩妹	女汉子/假小子
94053	0	馬騮精	猴精/调皮鬼/淘气包
94052	0	馬檻	妓院/青楼/窑子
94038	0	孖煙囪/孖煙通	平角内裤/四角内裤
94062	0	萬能插蘇	双性恋
94067	0	盲拳打死老師父/盲拳打死老師傅	乱拳打死老师傅
94069	0	盲毛	莽夫/莽汉/粗人
94059	0	慢駛	慢行/缓行
94065	0	盲字都唔識多隻	目不识丁/一字不识
94066	0	盲中中/盲舂舂/盲樁樁	盲目地/瞎搞/瞎忙/瞎撞
94060	0	萬大事有我	万事有我/天塌下来有我顶着/不管发生什么都有我在
94070	0	好猛	闹鬼/阴森/诡异
94079	0	埋街食井水/埋街飲井水	从良/上岸
94057	0	馬死落地行	马死下地走/马死步行
94072	0	猛鬼	闹鬼/鬼屋
94068	0	盲摸摸	心不在焉/走神/不专心
94077	0	mind	介意/在意/在乎
94076	0	猛人	高手/能人/强人
94071	0	猛虎不及地頭蟲	强龙不压地头蛇
94081	0	埋數	结账/结算/清账
94080	0	埋牙	开打/动手/干架/上阵
94082	0	買板唔知埞	不知死活/不知天高地厚/不知分寸
94085	0	買大	大便/拉屎
94087	0	買定離手	下注离手
94088	0	買full鐘	买全钟/买全场
94089	0	買棺材唔知埞	不知死活/不知天高地厚/不知好歹
94086	0	買大細	骰宝/买大小/赌大小
94084	0	買全鐘	买断钟/包钟
94090	0	買起	干掉/收拾/解决
94091	0	買鐘	带出台
94094	0	賣花讚花香	自卖自夸/老王卖瓜，自卖自夸
94096	0	賣鹹魚	去世/逝世/过世/归西/上西天
94095	0	賣鹹蛋	去世/逝世/过世/驾鹤西归/卖咸鸭蛋
94103	0	賣肉	出卖色相
94104	2	mark	盯防/盯人
94099	0	賣甩	甩掉/摆脱/甩开
94100	0	賣生藕	调情/撩人
94098	0	賣剩蔗	剩货/剩菜/剩饭/残羹剩饭
94107	0	擘大口得個窿	目瞪口呆/哑口无言/张口结舌
94110	0	掹/擝	拽/拉/扯
94112	0	掹雞/扳雞/摱雞/𢺳雞	拉枪栓/扳枪机
94108	0	擘大眼講大話	睁眼说瞎话/睁着眼睛说瞎话
94113	0	掹掹緊/繃繃緊	勉强够/刚刚够/勉强够用
94115	1	貓仔	收音机
94116	0	貓	醉/喝醉
94117	0	淡過貓尿	淡而无味/索然无味/寡淡无味
94118	0	貓鬚	猫胡子
94122	0	墨七	夜贼/小偷
94120	0	茅躉	作弊者/骗子/耍赖的人
94128	0	萌塞/盟塞/盲塞	固执/顽固/倔强
94121	0	麥記	麦当劳
94125	0	有文有路/有紋有路	头头是道/有条有理/有理有据
94133	0	狗經	赛狗指南/赛狗手册
94131	0	密食當三番	积少成多/薄利多销
94137	0	米王	粥/稀饭
94141	0	一蚊雞	一块钱/一元钱
94139	0	蚊都瞓	太晚了/连蚊子都睡了
94142	0	掹衫尾	拉关系/走后门/托关系
94138	0	蚊髀同牛髀	蚊腿比牛腿/小巫见大巫/天壤之别
94140	0	蚊飯	血
94144	0	忟憎/𤷪𤺧	烦躁/暴躁/易怒
94146	0	掹炮	拔枪/掏枪
94145	0	掹貓尾	串通/勾结/合谋
94150	0	乜傢伙	什么鬼/什么东西/什么玩意儿
94149	0	乜都假/咩都假	一切都是假的/什么都白搭/什么都免谈
94151	0	乜頭乜路	什么来路/什么来头/何方神圣
94153	0	乜嘢料呀	什么来头/什么背景/什么料
94154	0	乜嘢新絲蘿蔔皮	什么新鲜萝卜皮/什么了不起的东西/算什么东西
94136	1	米缸	烟灰缸
94156	1	踎	困住/被困/滞留
94155	0	乜嘢環境/咩環境	什么情况/怎么回事/怎么了
94160	0	踎街	露宿街头/流落街头
94158	0	踎凳	坐牢/蹲监狱
94161	0	踎監	坐牢/蹲监狱/服刑
94162	0	謀人寺	黑店/宰客的地方
94163	0	某某人	某人/匿名者
94164	1	孭/𡥼/𧴯	负责/承担
94169	0	孭債	负债/欠债
94170	0	孭周身債	负债累累/债台高筑
94167	1	孭飛	扛票房/撑场/挑大梁
94166	0	孭重飛	挑大梁/扛大旗/担重任
94171	0	孭數	欠债/负债
94176	0	命根	命根子/命脉
94174	0	歪帽	机动部队/蓝帽子
94179	0	眉精眼企	精明/机灵/聪明伶俐
94183	0	未夠秤	不够格/不够资格/未达标
94180	0	美人照鏡	光盘/吃光
94182	0	未夠班	不够格/不够资格/不够水平
94181	0	未戒奶	未断奶/乳臭未干
94184	0	未夠喉/唔夠喉	不过瘾/没尽兴/没满足
94190	0	唔瞅唔睬	不理不睬/爱答不理
94194	1	唔抵得	嫉妒/眼红/看不惯
94192	0	唔黐家	不恋家/不着家
94188	0	man	男子气概/阳刚/硬汉/爷们
94189	0	mag仔	县太爷/县官/县衙
94185	0	未驚過	没怕过/从未害怕过/不怕
94191	0	唔湊米氣/唔嗅米氣	不懂事/不谙世事/天真/幼稚
94196	0	唔對路	不对劲/有问题/不正常
94197	1	唔掂	搞不定/搞不好/做不好/完不成
94200	0	唔化	顽固/守旧/不开化
94203	0	唔夠秤	不够秤/缺斤少两/分量不足
94198	0	唔do	不干了/辞职/不做了
94201	0	唔發火當⋯病貓	不发火当病猫/不发火当你是病猫
94204	0	唔夠腳	不够人/人数不够
94205	0	唔見得光	见不得光/不能见光
94206	0	唔見棺材唔流眼淚	不见棺材不掉泪
94209	0	唔鹹唔淡	不咸不淡/半生不熟/不地道
94212	0	唔係路	不对劲/不正常/有问题
94211	0	唔係咓/唔係呀	不会吧/不是吧/真的吗
94208	0	唔關你事	不关你的事/与你无关/别多管闲事
94207	0	唔經大腦	不经大脑/不动脑子/没脑子
94223	0	唔好老脾	脾气不好/脾气暴躁
94230	0	唔理	不管/不理/不顾
94227	0	唔知個死字點寫	不知死活/不知天高地厚
94215	0	唔係⋯手腳	不是⋯的对手/打不过⋯
94228	0	唔做中，唔做保，唔做媒人三代好	不做中，不做保，不做媒人三代好
94220	0	唔好去死	去死吧/滚蛋/见鬼去吧
94231	0	唔撈	不干了/辞职/不做了
94214	0	唔係你財唔入你袋	不是你的财不进你的袋/不是你的财不入你的袋/不是你的钱不进你的口袋
94213	0	唔係猛龍唔過江	不是猛龙不过江
94240	0	唔衰得	输不起/丢不起人
94237	0	唔死一身潺	不死也脱层皮
94238	0	唔順	不顺心/不满意/看不惯
94236	0	唔使死	没事的/不会死的/不至于要命
94235	0	唔使審	毫无疑问/不用问/毋庸置疑
94242	0	唔傷心就唔流淚	不伤心就不流泪/不伤心不会流泪/人不伤心不落泪
94232	0	唔嬲就假	不生气才怪/不生气是假的
94241	0	唔衰攞嚟衰	自找麻烦/自作自受/没事找事
94233	0	唔使擇日	不用挑日子/不用选日子
94256	0	面懵懵	尴尬/难为情/不好意思
94253	0	面大	面子大/有面子
94246	0	唔睇僧面都睇佛面	不看僧面看佛面
94252	0	面青	脸色苍白/面如土色
94244	0	唔識轉膊	不会变通/不知变通/死板/固执
94251	0	咪咪摩摩/咪咪嚒嚒/咪咪摸摸	磨磨蹭蹭/拖拖拉拉/慢吞吞
94250	0	咪嚒/咪摩/咪摸	磨蹭/慢吞吞
94248	0	唔嘢小/唔嘢少/唔惹少/唔惹小	不简单/了不起/非同小可/不容小觑
94255	0	面阻阻/面左左	翻脸/闹别扭/不和/互不理睬
94245	0	唔熟性	不懂事/不谙世事/天真
94259	0	面皮厚	脸皮厚/厚脸皮
94265	0	搣甩	摆脱/甩掉/去掉
94262	0	明寸/明串	明着挑衅/明着嘲讽
94266	0	廟嘴廟舌/妙嘴妙舌/藐嘴藐舌/𠴕嘴𠴕舌	撇嘴/撇嘴弄舌/撇嘴吐舌
94257	0	面懵心精	装傻充愣/大智若愚
94258	0	面燶	脸色难看/脸色阴沉/面有愠色
94268	0	魔鬼托世	神乎其技/超凡入圣/出神入化
94272	0	摸蜆	摸蛤/挖蛤
94277	0	磨碌	矮胖子/废物/无用之人
94281	0	莫薑	没胆/胆小/懦弱
94276	0	磨爛蓆	久坐不动/赖着不走
94278	0	幕後黑手	幕后主使
94283	0	望到頸都長	望眼欲穿/望穿秋水
94279	0	幕後主腦	幕后主使/幕后黑手/幕后操纵者
94280	0	莫財	没钱/穷/贫困/拮据
94284	0	望就係咁望	希望如此/但愿如此
94285	1	剝花生	当电灯泡
94299	0	冇波	平胸/飞机场
94297	0	舞小姐	舞女
94293	0	毛管戙	起鸡皮疙瘩/毛骨悚然
94292	0	毛都未生齊/毛都未出齊	乳臭未干/少不更事/初出茅庐
94288	0	無啦啦/無𠸎𠸎	无缘无故/莫名其妙/突然
94291	0	無神神	突然/忽然/莫名其妙
94300	0	無情白事	无缘无故/莫名其妙
94301	0	冇大冇細	没大没小/没上没下/不懂尊卑
94307	0	冇家教	没教养/没家教
94308	0	冇解	无解/莫名其妙
94303	0	冇得揮/冇得fight	无敌/不可战胜/无法匹敌
94306	0	冇分寸	没分寸/不知轻重/不懂分寸
94302	0	冇膽匪類	胆小鬼/懦夫/一群胆小鬼
94305	0	冇碇企/冇埞企	无处立足/无处容身/被排挤/被取代
94311	0	冇咁好氣	懒得理/不想管/没那个闲心
94310	0	冇咁大個頭就唔好戴咁大頂帽	没有金刚钻，别揽瓷器活/量力而行/不要不自量力
94313	0	冇景	倒霉/走背运/不走运
94323	0	冇種	没种/没胆/没胆子
94314	0	冇嗰樣整嗰樣	没事找事/多此一举
94318	0	冇戲睇	没戏看/没什么好看的
94320	0	冇走盞	没有余地/没有退路/不留余地
94319	0	冇走雞	十拿九稳/稳操胜券/板上钉钉
94316	0	冇鞋挽屐走	落荒而逃/狼狈而逃/仓皇逃跑
94324	0	冇啦掕/冇挐掕	断了联系/不再往来/断绝关系
94327	0	冇厘心機	没精打采/无精打采/心不在焉
94337	1	冇面俾	不给面子/不留情面/毫不退让
94328	0	無厘頭尻/無嚟頭尻	胡说八道/废话/无稽之谈
94330	0	冇理由	没道理/不可能/怎么会/不应该
94332	0	冇料到	没消息/没结果/没线索
94338	0	冇mood	没心情/没兴致/情绪不好
94340	0	冇牙老虎	纸老虎
94341	0	冇眼屎乾淨盲/眼屎乾淨盲	眼不见为净
94329	0	冇厘正經/冇釐正經	不正经/没正形/吊儿郎当
94348	0	冇聲冇氣	杳无音信/音信全无/没有消息
94344	0	實冇死	肯定没问题/绝对没问题/一定没问题
94347	0	冇聲氣	没消息/没回音/没动静
94345	0	無聲狗咬死人	不叫的狗咬人最狠/闷声狗咬死人
94346	0	無聲狗	沉默的狗/闷声不响的人/突然发难的人
94355	0	冇餸飯	便饭/粗茶淡饭
94350	0	冇相干	没关系/没事/不要紧
94351	0	無私顯見私	此地无银三百两
94352	0	冇事出街少破財	没事少出门，出门就破财
94364	0	冇掩雞籠/冇厴雞籠	自由出入的地方/来去自如的地方
94362	0	冇衣食	败家子/浪费/挥霍
94359	1	冇陰功/冇陰公	可怜/悲惨/凄凉
94363	0	冇耳性	健忘/记性差/没记性
94358	0	冇王管	无人管/没人管/乱成一团
94356	0	冇天裝	无法无天/丧尽天良/恶贯满盈
94357	0	冇彎轉	没得商量/没得谈/无路可走/没有回旋余地
94366	1	木獨	木讷/呆板/迟钝
94365	0	冇腰骨	没骨气/没脊梁/没担当
94373	0	妹釘	小姑娘/小女孩/丫头
94372	0	矇眼仔	傻小子/笨小孩
94377	0	懵丙/懵炳	傻瓜/笨蛋/蠢货/白痴
94376	0	懵閉閉	傻乎乎/糊里糊涂/懵懵懂懂
94374	0	妹仔大過主人婆	喧宾夺主/反客为主/本末倒置
94370	0	悶到抽筋	无聊到抽筋/无聊得要命/无聊至极
94378	0	懵到上心口	蠢到极点/糊涂到极点/晕头转向
94375	0	梅花間竹	交替/穿插/交错
94387	0	乸聲乸氣	娘娘腔/女声女气
94385	0	乸脷/揦脷/𠸎脷	贵/昂贵/价钱高
94382	0	懵佬	傻子/蠢人/笨蛋
94388	0	乸型/乸形	娘娘腔/娘炮/伪娘
94381	0	懵仔針	镇静针/抗精神病针剂
94393	0	揦屎上身	自找麻烦/惹祸上身/自讨苦吃
94383	0	mood	心情/情绪
94384	0	乸口乸面	板着脸/脸色难看/闷闷不乐
94409	0	男人頭	假小子/女汉子
94415	0	奶粉錢	养孩子的钱
94414	0	難相與	难相处/不好相处/不容易相处
94408	0	男公關	男陪侍/男陪酒
94413	0	難料	难以预料/难以预测/不可预知
94419	0	鬧臭	当众责骂/公开羞辱/骂臭
94421	0	泥碼	死码
94422	1	諗掂	想清楚/考虑周全/深思熟虑
94426	0	撚雀	遛鸟
94427	0	撚手	精致/精巧/精湛
94425	0	諗縮數	耍花招/耍滑头/动歪脑筋
94424	0	諗唔開	想不开/钻牛角尖
94430	0	粒聲唔出	一声不吭/默不作声/一言不发
94432	0	一粒花	见习督察/见习警司
94428	0	撚手小菜	拿手菜/招牌菜/特色菜
94435	0	粒臣	角/毛
94433	0	粒鐘	小时/钟头
94438	0	扭盡六壬	绞尽脑汁/费尽心机/千方百计
94443	0	扭耳仔	揪耳朵/拧耳朵
94440	0	扭扭擰擰	扭扭捏捏
94439	1	扭紋柴	难缠的人/难搞的人/刁钻的人
94441	0	扭身扭勢	扭来扭去/扭捏作态/扭捏作态
94442	0	扭屎忽花	不安分/坐不住/不满足现状
94444	1	腍啤啤	软弱/懦弱/温顺/好欺负
94445	0	腍癟癟/淋batbat/淋betbet/林betbet/腍zet zet	软绵绵/软趴趴/软塌塌
94454	0	你做初一我做十五	你做初一，我做十五
94461	0	你鹵味	你妈的/你奶奶的
94452	0	你就想/佢就想	你想得美/做梦吧
94463	0	你同我定	你放心吧/你别担心/你安心
94466	0	女仔之家	女孩子家/姑娘家
94476	0	牙力	权力/影响力/威信
94469	0	女同志	女同性恋/蕾丝边
94470	0	女人湯圓/女人湯丸	妇女之友/情场高手/万人迷
94477	0	牙屎	嚣张/傲慢/自大
94471	0	牙擦擦	吹牛/自夸/夸夸其谈
94475	0	牙尖嘴利	伶牙俐齿/口齿伶俐/能言善辩
94472	0	牙擦蘇	吹牛大王/自吹自擂的人/爱吹嘘的人
94473	0	牙齒當金使	一诺千金/言而有信/说话算话
94481	1	掗位	占位/霸位
94479	0	牙痛噉聲/牙痛咁聲	不情愿/勉强/心不甘情不愿
94489	0	眼厲厲/眼矋矋	瞪眼/怒目而视
94485	0	眼凸凸	瞪眼/瞪大眼睛/怒目圆睁
94486	0	眼花花	眼花/眼冒金星/视线模糊
94488	0	眼眨眨/眼䁪䁪	眨眼睛/眨眼/眨巴眼
94487	0	眼掘掘/眼𥇣𥇣/眼𡲬𡲬	怒目而视/瞪眼/瞪视
94483	0	眼啤啤/眼睥睥	斜眼盯着/瞪眼/侧目而视
94491	0	眼尾都唔睄/眼尾都唔望	看都不看一眼/连瞟都不瞟一眼
94499	0	硬晒	勃起/硬了
94493	0	眼濕濕	泪眼汪汪/眼泪汪汪/泪眼婆娑
94500	0	硬軚	无路可走/走投无路
94503	0	捱麪包	啃面包/吃面包充饥
94502	0	硬嘢	硬币/钢镚儿
94504	0	捱生捱死	拼命工作/累死累活/没日没夜地干活
94501	0	硬食	硬扛/硬着头皮/被迫接受/无奈接受
94505	0	捱世界	面对现实/吃苦谋生/熬日子
94507	0	呃神騙鬼	骗鬼/骗神骗鬼/坑蒙拐骗
94515	0	咬飯	吃饭/用餐
94520	0	咬老軟	吃软饭
94513	0	咬草	吸大麻/抽大麻/嗑草
94509	0	拗氣	吵架/争执/斗气
94512	0	淆老襯/熬老襯	改邪归正/金盆洗手/洗心革面
94525	0	銀雞	银哨/警哨
94523	0	咬雲	吸鸦片/抽鸦片
94522	0	咬我食	拦不住我/阻止不了我
94524	0	吟吟沉沉/吟吟尋尋	唠叨/絮叨/啰嗦
94529	0	翳焗/翳侷	闷热/憋闷
94531	0	蟻多摟死象	蚁多咬死象
94532	0	揞住良心	昧着良心/违背良心
94527	0	矮腯腯/矮得得/矮𠱂𠱂	矮墩墩/矮矮的
94528	0	矮仔多計	矮子多计/矮人多智
94537	0	奀仔	瘦小子
94535	0	奀得滯	太少了/不够多
94534	0	奀雌雌/奀滋滋/奀支支	小小的/弱弱的/小小的弱弱的
94530	0	危危乎	岌岌可危/摇摇欲坠/危险
94536	0	奀啲	加点/多给点/再添点
94545	0	牛記	牛仔裤
94542	0	毆跛	打残/打瘸
94540	0	勾佬	偷汉子/偷情/出轨
94541	0	勾義嫂	勾引义嫂/勾搭义嫂
94539	0	奀挑鬼命/奀嫋鬼命	骨瘦如柴/瘦骨嶙峋/皮包骨头
94547	0	牛𡁻牡丹/牛噍牡丹	牛嚼牡丹
94549	0	牛屎	混蛋/无赖/流氓
94546	0	牛記笠記	便装/休闲装/随意穿着
94548	0	牛皮燈籠	对牛弹琴/顽固不化
94551	0	牛王頭	调皮鬼/捣蛋鬼/淘气包
94556	0	五行欠打/五行欠炳	欠揍
94558	0	五行欠水/五行缺水	缺钱/手头紧/囊中羞涩
94552	0	吽吽哣哣/吽吽逗逗/吽吽竇竇	呆头呆脑/傻乎乎/愣头愣脑
94553	0	三更窮五更富	命运无常/人生无常
94559	0	五枝旗杆	五支旗杆
94560	0	五五波	五五开/五五分成
94561	0	五時花六時變	朝三暮四/反复无常/变化无常
94568	0	戇dogdog	傻狗/憨狗
94565	0	餓死老婆瘟臭屋/餓死老婆熏臭屋/餓死老婆薰臭屋	饿死老婆臭了屋
94571	0	戇鳩鳩/on99	傻逼/蠢货/白痴
94570	0	戇鳩/on9	傻逼/蠢货/笨蛋
94573	0	戇鳩仔/on9仔	傻逼/二货/蠢货/愣头青
94577	0	戇qq	傻乎乎/傻不拉几/蠢兮兮
94584	0	鱷魚頭老襯底	外强中干/纸老虎
94587	0	愛美神導彈	大胸女/波霸
94586	0	愛靚唔愛命/要靚唔要命	爱美不要命/爱美不顾命
94585	0	愛滋基摩	艾滋基佬/艾滋同志
94588	1	愛美神飛彈	波霸/大胸女
94591	0	惡做	难做/难办/棘手
94597	0	惡揗揗/惡騰騰	凶巴巴/恶狠狠/粗暴
94602	0	唸口簧/唸口黃	照本宣科/机械地背诵
94600	0	屋漏兼逢夜雨/屋漏兼逢連夜雨	屋漏偏逢连夜雨/祸不单行
94610	0	糯米屎忽/糯米屎窟	赖着不走的人/黏人精/赖皮鬼
94611	2	內膽	内腔
94616	0	奈⋯唔何	拿⋯没办法/对⋯无可奈何
94619	0	腦囟未生埋/腦囟都未生埋	乳臭未干/幼稚/不成熟
94618	0	個腦生喺屎忽度	脑子长在屁股上/没脑子/脑子进水
94617	0	腦裝屎	脑子进水/脑子有屎/脑子坏掉了
94622	1	柯打	订单/预订/点单
94621	0	嫩口	嫩/新鲜
94627	0	痾茄/屙茄/痾𡲢/屙𡲢	拉屎/大便
94628	0	痾尿/屙尿	小便/撒尿/尿尿
94632	1	安家費	抚恤金
94630	0	痾屎唔出賴地硬/屙屎唔出賴地硬	拉不出屎怪地硬
94635	0	O仔	右美沙芬
94636	0	ok	不错/还行/可以
94646	0	扒飯/爬飯	扒拉饭
94645	0	怕你有牙/驚你有牙	怕你长牙
94647	0	扒仔	中介人/中间人/掮客
94642	0	趴街	扑街/摔倒/趴倒
94644	0	怕你有毛	怕你有种/怕你有本事
94648	1	扒艇	开出租车/开出租/开的士
94637	0	澳門風扇	烦死人了/真烦人/烦得要命
94650	0	爬格仔	爬格子/笔耕
94649	1	扒/掱	划/划船/划桨
94651	1	棚	排
94655	1	派片	交保护费/贿赂警察
94654	0	派彩	分红/派息/派奖
94652	0	一棚人	一群人/一大帮人/一大群人
94658	0	啪針	打针/注射
94657	0	排骨精	瘦子/瘦骨精/皮包骨
94656	0	排骨仔	瘦子/瘦猴/瘦排骨
94659	0	啪丸	嗑药/吸毒
94660	0	拍拍屁股/拍拍籮柚	拍拍屁股走人/甩手不管
94661	0	拍烏蠅	门可罗雀/生意冷清/无人问津
94662	0	拍心口	拍胸脯/打包票
94664	0	拋窒	吓唬/唬住/震慑
94666	0	拋生藕	抛媚眼/放电/调情
94665	0	拋浪頭	虚张声势/吓唬人/装腔作势
94663	0	拋個身出嚟做	卖身/卖淫
94672	0	跑山牌	万宝路
94673	0	跑私鐘	接私活
94674	0	炮房	钟点房/情趣房
94669	0	跑鐘妹	陪酒女/陪酒小姐
94675	0	炮仔	手枪/枪
94676	0	炮仗頸	火爆脾气/急性子/暴脾气
94677	0	刨冬瓜	普通话
94679	0	批踭	肘击/用肘撞
94681	0	一噼泥/一pek泥/一劈泥	废物/没用的东西/烂泥扶不上墙
94697	0	pat	屁股/臀部
94688	0	皮肉錢	卖身钱
94693	0	劈炮/擗炮	撂挑子/辞职/不干了
94691	0	劈酒	拼酒/狂饮/豪饮
94687	0	皮嘢	一万块/一万块钱
94699	1	PR	公关/公关人员
94698	0	P	派对/聚会
94703	0	片車	飙车/飞车
94709	1	撇甩	甩掉/摆脱/逃脱
94705	0	片過	打过/干过/打过架
94707	0	遍地黃金	遍地商机/遍地机会
94714	0	破處	失身
94716	0	婆媽數	小钱/零碎账/鸡毛蒜皮的账
94719	0	泡/pok/𦢊	泡泡/气泡
94724	0	port	举报/告发
94718	0	蚌精	阴部/阴道
94721	0	撲飛	抢票/抢购票
94723	0	撲水	筹钱/筹款/凑钱
94725	0	鋪草皮	输钱/赔钱
94726	0	蒲點	聚集地/聚会点/娱乐场所
94728	0	蒲面	浮出水面
94734	0	賠起	赔得起/能赔偿
94733	0	陪太子讀書	陪衬/当配角
94730	0	陪坐	陪酒
94738	0	仆到	摔倒/跌倒/陷入困境
94741	0	仆街仔	小混蛋/小兔崽子/小王八蛋
94742	0	仆街死	去死/滚蛋/该死
94745	0	仆你個臭街	去你妈的/滚你妈的/你他妈的
94753	0	沙灘老鼠	沙滩小偷/沙滩贼
94746	0	仆你個街/仆佢個街	去你妈的/去他妈的
94743	0	仆開	滚开/滚蛋/走开
94748	0	沙煲兄弟/砂煲兄弟	铁哥们/生死之交/患难之交
94752	0	沙pok/沙pop	鲁莽/冒失/莽撞
94750	0	沙膽	胆大包天/鲁莽/冒失
94756	0	耍樂	玩耍/玩乐
94758	1	耍太極	打太极/推诿/敷衍
94759	0	沙冧/耍冧	赔礼道歉/安抚道歉
94769	1	嘥腳力	白跑一趟/白走一趟
94761	0	沙沙滾	放荡不羁/玩世不恭/花天酒地
94760	0	沙哩弄銃	马虎/粗心大意/邋遢/乱七八糟
94770	0	嘥口水	白费口舌/浪费口舌
94771	0	嘥心機	白费心机/白费力气/白费功夫
94772	0	嘥心機捱眼瞓	白费力气/白费心思/白费功夫
94790	0	三柴	警长/警官
94793	1	三點三	下午茶
94796	0	三分顏色上大紅	得寸进尺/得陇望蜀
94794	0	三道板斧/三度板斧	三板斧/几招/几手
94791	0	三點畢露/三點盡露	全裸/一丝不挂
94785	0	晒馬檻/曬馬檻	嫖娼/逛窑子/找小姐
94797	0	三九唔識七	素不相识/完全不认识/毫无瓜葛
94802	0	三味	三飞
94800	0	三腳雞	三轮车
94809	0	三劃	警长/警官
94803	0	三唔識七	素不相识/互不相识
94804	0	三年唔發市，發市當三年	三年不开张，开张吃三年
94807	0	三歲定八十	三岁看老
94810	0	山埃貼士	毒贴士/毒建议/坑人建议
94811	0	山大斬埋有柴	积少成多/聚沙成塔
94816	0	山水有相逢	山不转水转/后会有期
94823	1	散band	散场/结束/解散
94821	0	散修修/散收收/散颼颼	零散/散乱/散架
94826	0	生蟲枴杖	不可靠的人/误导的向导
94820	0	散晒	累瘫了/筋疲力尽/疲惫不堪
94818	0	舢舨充炮艇	打肿脸充胖子/装腔作势/虚张声势
94827	0	生嚿叉燒好過生你	生块叉烧都好过生你
94829	0	生蝦噉跳/生蝦咁跳	暴跳如雷/火冒三丈/气急败坏
94831	0	生仔冇屎窟/生仔冇屎忽	生儿子没屁眼
94830	0	生仔唔知仔心肝	养儿不知儿心肝
94833	0	生招牌	活招牌/形象代言人
94832	1	生滋貓入眼	色迷迷地盯着/花痴地盯着
94824	0	散風	散布消息/传播消息/散播消息
94835	0	生芒果	得性病/染上性病
94836	0	生勾勾	生的/未熟的
94841	0	生水芋頭	未煮透的芋头
94840	0	生神仙	活神仙/预言家
94837	0	生安白造/生安白做	胡编乱造/无中生有/捏造
94838	0	生片	毛片/粗剪片/未完成片
94839	0	生生猛猛	生龙活虎/活蹦乱跳/充满活力
94843	0	生人勿近	闲人免近
94842	0	生人霸死地	占着茅坑不拉屎/霸占资源/占着位置不做事
94845	0	省到立立令	训斥/责骂/骂得狗血淋头
94844	0	生人唔生膽	胆小/怯场/畏缩/胆怯
94849	0	省招牌/渻招牌/㨘招牌	增光/添彩/提升声誉
94853	0	殺起	下定决心/铁了心/一意孤行
94851	0	霎戇/烚戇	愚蠢/糊涂/荒谬
94847	0	省鏡	漂亮/美丽/靓丽/光彩照人
94850	0	霎眼嬌	乍一看挺漂亮/第一眼美女/不耐看的美女
94846	0	省到一面屁	被骂得狗血淋头/被训得灰头土脸
94858	0	殺死	杀害
94859	0	煞食/殺食	厉害/给力/有效/强劲
94855	0	殺你	成交
94872	1	神心	虔诚/诚心
94861	0	哨牙蘇	龅牙苏
94867	0	神沙/神砂	零钱/硬币/散钱
94864	0	神高神大	高大威猛/高大健壮
94871	0	神神經經	神经兮兮/疯疯癫癫
94862	0	神打	请神上身/降神
94870	0	神神化化	神神叨叨/神经兮兮/古里古怪
94883	0	腎虧	肾虚
94875	0	神推鬼㧬/神推鬼擁	鬼使神差/不由自主
94878	0	神台桔	晾在一边/冷落/忽视
94879	0	神台貓屎	神憎鬼厌/人神共愤
94884	0	拾下拾下/煠下煠下/熠下熠下/烚下烚下/霎吓霎吓	迟钝/呆头呆脑/反应慢/迷迷糊糊
